channel_id,title,description,publishedAt,matched_term,subscriberCount,videoCount
UCZjqyrv6fXK-Z05LYmcV4jQ,That Finance Show,"Hi there! My name is Tom Morgan, Founder & Financial Planner of Orca Wealth Ltd,  welcome to my YouTube channel ‘That Finance Show’. I’m very glad to have you here because this channel gives me the opportunity to help people and share information with those who wouldn’t normally get it.

RISK WARNINGS
 
When investing remember, your capital is at risk. Investments can fall and rise and you may get back less than you invested. Tax treatment depends on your individual circumstances and may be subject to change. This channel is for information and entertainment only. The information provided by Tom and That Finance Show is not intended to address your particular requirements and should not be construed as advice. Neither Tom or ‘That Finance Show’ will not be held responsible for any actions you take as a result of watching these videos.
",2020-11-13T17:13:28Z,finance,32500.0,115.0
UCVVX-7tHff75fRAEEEnZiAQ,Miles Deutscher Finance,"My name is Miles Deutscher and I'm a crypto analyst and investor. I've been investing in crypto for over 5 years and have a deep passion for crypto, DeFi and personal finance that I'd love to share with you.

My videos should not be construed as financial advice and are for entertainment purposes only.
",2021-02-25T11:59:37Z,finance,223000.0,494.0
UClMW7w5LIPCr98Hw17GeiYQ,Savvy Finance,"This channel is all about being savvy with your finance 💰.
We create and share videos about investments and how best you can put your money to use, in order to bring in more money. We love cryptocurrencies and the stock market and so, we share a lot of crypto and stock market videos, including bitcoin, ethereum, Cardano ADA, and other altcoins

",2020-07-24T05:00:28Z,finance,338000.0,2244.0
UCEPWaN-XiZqEQAPiwvBa3ng,Tae Kim - Financial Tortoise,"Hi, if you're new to my videos my name is Tae Kim.  In the classic fable The Tortoise and the Hare, the tortoise didn’t win by being the fastest—he won by being consistent. Step by step, he kept moving forward. And when it comes to building wealth, the same principle applies. It's not about speed—it's about steady progress over time.

Subscribe to learn more about:

▶︎ Personal Finance
▶︎ Money & Investing
▶︎ Building Wealth Slowly

I am not a financial adviser. These videos are for educational and entertainment purposes only.  I am merely sharing my personal opinion.  Please seek professional help when needed.

Brand Partnership - taekim@creatorsagency.co
Other Inquiries - tae@financialtortoise.com

Financial Tortoise LLC
",2019-09-16T00:23:37Z,finance,324000.0,366.0
UCyBOWwgbNoSGSXNL8C12z-Q,MoneyMind Finance,"Hi,

Welcome to MoneyMind Finance!
This is where smart investors stay informed. From in-depth stock analysis to breaking market news and tips on spotting winning stocks. My channel gives you the insights you need to navigate the stock market with confidence. Clear, concise, and actionable content for everyday investors.

Subscribe now and take your stock investing to the next level!


Disclaimer:
I am not a financial adviser. All content on this channel is for informational and educational purposes only. Always do your own research or speak with a licensed professional before making any investment decisions.
",2021-06-08T20:36:06Z,finance,34600.0,48.0
UCNHFTJdyAkjFD7mXrl4vb0w,Finance Log,"Welcome To Finance Log
Our goal is to help you become smarter in business, finance, knowledge and to make you a savvy thinker. Become street smart, achieve your goals, and live a better life of financial freedom. 
We create videos on financial education, investing, life advice, skills, finance, business, knowledge, and how to become smarter by becoming a savvy thinker.

Thanks For Watching Our Videos 🤗
Please, like, comment, subscribe, and ring the bell! EVERYTHING helps us grow!. 🙏
",2007-07-25T18:09:21Z,finance,55600.0,1225.0
UC7TEgC3UwJ2wI6m40rJOAFA,Analyzing Finance with Nick,"Analyzing Finance with Nick is a channel where I discuss topics in the world of finance, investing, and macroeconomics from the perspective of an investment professional with over ten years of experience working on the buyside. 

Email Questions to askafundmanager@gmail.com

Disclaimer:

Anything in this channel is for informational and educational purposes only and is not investment advice. All information contained herein is based upon information available to the public. No representation is made that it is accurate or complete. No mention of a particular security, index, derivative, or other instrument on this channel is an offer to buy or sell or a solicitation of an offer to buy or sell the securities mentioned herein, nor does it constitute an opinion of the suitability and appropriateness of investing in any financial instrument. Please consult your investment advisor and do you own research before making any trading or investment decisions
",2019-08-12T01:44:02Z,finance,56500.0,384.0
UC-Ch1SBrqTCUoOeYV3HmC9A,Emir | The Millennial Finance,"Thanks for checking out The Millennial Finance!

We help people understand their personal finances in a simple and fun way so that they can put their money to good use and live a more meaningful life.

We post a video every Sunday at 1pm GMT+8 and we cover 3 main areas of personal finance:

1. Earning more money
2. Saving more money
3. Investing for a good return

Most of our videos focus on the money problems faced by young people:

- getting your first job
- increasing your income
- creating good money habits
- investing wisely to start building wealth, and many more...

But that doesn't mean our videos are not helpful to older people, it's never to late to start changing your financial situation.

Subscribe to our channel so that you can start controlling your money instead of letting your money control you. 
See you in in our videos :)

Read our blog:

https://themillennialfinance.com",2020-01-27T00:50:08Z,finance,39900.0,285.0
UCME6xVzdcA7q_RfhRaRIkPA,Plain English Finance & Andrew Craig,"Plain English Finance was founded in 2011 by top-selling finance author, Andrew Craig. Our company mission is ""…to improve the financial affairs of as many people as possible...""
To find out more, please do visit our website and check out Andrew's best-selling book ""How to Own the World"" on Amazon: https://amzn.to/3Ux11m1
",2015-09-07T08:26:29Z,finance,10900.0,61.0
UCNGiXK9ZsxIzY-3g_TPilBQ,Honest Finance,"Honest Finance is here to help better your life and finances. Stock market, credit cards, car buying, loans & interest and general financial topics that'll give your life more value. 

Feel free to comment with any suggestions on future content, or whatever's on your mind. Thanks for watching!!",2017-05-23T19:03:49Z,finance,237000.0,221.0
UCL-l1oERP6KX5oDjLpA0Czw,Finance Daily,"Welcome to FINANCE DAILY  YouTube channel, this channel is all about explaining the financial market, financial products, economic outlook, cryptocurrency, and digital asset concepts in a simple manner, and helping our followers with all aspects related to personal financial decisions, at each stage of there life. 

This channel is a place to learn from the world's best Investors and thinkers! Our content covers legendary investors including Warren Buffett, Ray Dalio, Peter Schiff, Jim Rickards, Robert Kiyosaki, Raoul Pal, Howard Marks, Bill Gates, Charlie Munger, Cathy wood, Chamath, and many more!

Please note that all the content published is for educational and entertainment purposes only, and shouldn't be considered as financial advice.

SUBSCRIBE for New Videos - Daily Uploads!

",2020-11-23T06:44:29Z,finance,26300.0,470.0
UCNEAKk8qPF_BHnnipA9EBQg,Geeks of Finance,"We started this channel for all those finance geeks (and non-geeks) who want to further their understanding of the world of investing. The Geeks of Finance was founded by portfolio strategy enthusiasts who aim to help you cut through the noise of markets and media opinions. Our CFA Charterholders provide professional-level analysis and objective methodologies from data driven models. We hope that you're able to use this channel as a source of financial education to make better decisions for your financial future. 

Disclaimer: The Geeks of Finance channel (""GoF"") provides general informational and publishing services regarding financial and asset management matters. GoF does NOT provide investment advisory services in any manner or form. The information provided by GoF has been prepared solely for informational purposes and should not be construed as either an offer or solicitation of an offer to buy or sell any security or instrument or to participate in any transaction or activity.
",2022-11-24T15:30:45Z,finance,17700.0,257.0
